,Date,Actual,Predicted,Signal
80,2022-05-13 00:00:00-04:00,-0.061546526366073384,0.3580283191770125,1
81,2022-05-16 00:00:00-04:00,-0.025837806330560653,0.36492159533375057,1
82,2022-05-17 00:00:00-04:00,-0.09017541539107221,0.3918901824681613,1
83,2022-05-18 00:00:00-04:00,-0.05446405391464604,0.2939753593814719,1
84,2022-05-19 00:00:00-04:00,-0.023477120167857968,0.3870444651499779,1
85,2022-05-20 00:00:00-04:00,0.031297112631737845,0.3761172906838341,1
86,2022-05-23 00:00:00-04:00,0.020396804351157094,0.3696384060361828,1
87,2022-05-24 00:00:00-04:00,0.07475694082407847,0.2875395296605995,1
88,2022-05-25 00:00:00-04:00,0.11169128109236803,0.22638129073419416,1
89,2022-05-26 00:00:00-04:00,0.0626062907124374,0.3732721561744783,1
90,2022-05-27 00:00:00-04:00,0.04010096551253972,0.33446668516897293,1
91,2022-05-31 00:00:00-04:00,0.029777035359531245,0.33226441921387945,1
92,2022-06-01 00:00:00-04:00,0.028992481712546425,0.23131435016842286,1
93,2022-06-02 00:00:00-04:00,-0.023694369152564843,0.35125901555713684,1
94,2022-06-03 00:00:00-04:00,-0.02950466244487393,0.22560878415485794,1
95,2022-06-06 00:00:00-04:00,-0.08926522314191943,0.3377280980116569,1
96,2022-06-07 00:00:00-04:00,-0.08906565654585008,0.36262568958798436,1
97,2022-06-08 00:00:00-04:00,-0.06339493916187589,0.38808332665341994,1
98,2022-06-09 00:00:00-04:00,-0.07664873105598913,0.3951676299939874,1
99,2022-06-10 00:00:00-04:00,-0.03614560407749723,0.4066978466743926,1
100,2022-06-13 00:00:00-04:00,0.04841980126534495,0.41052509006286825,1
101,2022-06-14 00:00:00-04:00,0.04471707499183286,0.42365690972043235,1
102,2022-06-15 00:00:00-04:00,0.022571052411471282,0.4228496667403332,1
103,2022-06-16 00:00:00-04:00,0.1126200044136898,0.39613885885337846,1
104,2022-06-17 00:00:00-04:00,0.08110613839071967,0.40214892288263426,1
105,2022-06-21 00:00:00-04:00,0.004155280866219302,0.36310336128578463,1
106,2022-06-22 00:00:00-04:00,0.0019194912565208,0.34531693109305994,1
107,2022-06-23 00:00:00-04:00,-0.029213750657035464,0.3728475326479412,1
108,2022-06-24 00:00:00-04:00,-0.07830047004789786,0.351956130469466,1
109,2022-06-27 00:00:00-04:00,-0.022191294387397864,0.3060032576914679,1
110,2022-06-28 00:00:00-04:00,0.02289585486592549,0.3411436462439179,1
111,2022-06-29 00:00:00-04:00,0.06339658964840833,0.3181493860103091,1
112,2022-06-30 00:00:00-04:00,0.09535810314965598,0.3793385252365142,1
113,2022-07-01 00:00:00-04:00,0.06381426835731263,0.39583402465636147,1
114,2022-07-05 00:00:00-04:00,0.006688013360748091,0.37240344172217654,1
115,2022-07-06 00:00:00-04:00,-0.028091538160281315,0.2915371038435778,1
116,2022-07-07 00:00:00-04:00,-0.0708476029190952,0.37587411887601824,1
117,2022-07-08 00:00:00-04:00,-0.06347532326759386,0.38123629944373144,1
118,2022-07-11 00:00:00-04:00,-0.05745775553435295,0.24675650833403773,1
119,2022-07-12 00:00:00-04:00,-0.0018462263735975482,0.3789092060069521,1
120,2022-07-13 00:00:00-04:00,0.02286859413387199,0.290846721909248,1
121,2022-07-14 00:00:00-04:00,0.035993328078198106,0.3486981857282522,1
122,2022-07-15 00:00:00-04:00,-0.03468938615552386,0.24431532869994632,1
123,2022-07-18 00:00:00-04:00,-0.013940989922088809,0.3296771614793879,1
124,2022-07-19 00:00:00-04:00,-0.0772340261055613,0.3146704028556421,1
125,2022-07-20 00:00:00-04:00,-0.007374903841480318,0.2772388426461294,1
126,2022-07-21 00:00:00-04:00,-0.0010494460457092236,0.31706372203741007,1
127,2022-07-22 00:00:00-04:00,0.07803521903070387,0.34368937965789176,1
128,2022-07-25 00:00:00-04:00,0.06836562373559119,0.3823440547624848,1
129,2022-07-26 00:00:00-04:00,0.09626741674960826,0.33679499542032965,1
130,2022-07-27 00:00:00-04:00,0.044401283697360405,0.3199994887196412,1
131,2022-07-28 00:00:00-04:00,0.034757463128065824,0.31086217148133466,1
132,2022-07-29 00:00:00-04:00,0.009886496323601612,0.3083319473554153,1
133,2022-08-01 00:00:00-04:00,0.021243352994166687,0.3198905568815238,1
134,2022-08-02 00:00:00-04:00,0.013028693559836046,0.3297063241134012,1
135,2022-08-03 00:00:00-04:00,0.013719402272733161,0.3015934914031207,1
136,2022-08-04 00:00:00-04:00,0.005499549899598,0.2933243870866927,1
137,2022-08-05 00:00:00-04:00,0.035838938966121336,0.31435173244872067,1
138,2022-08-08 00:00:00-04:00,0.040750200418259164,0.29617366359586644,1
139,2022-08-09 00:00:00-04:00,0.04347089066165255,0.3061776958143344,1
140,2022-08-10 00:00:00-04:00,-0.0012530826511285564,0.3400586118420266,1
141,2022-08-11 00:00:00-04:00,0.01119164131336614,0.32235132314629317,1
142,2022-08-12 00:00:00-04:00,-0.036735724865671227,0.3284263729394168,1
143,2022-08-15 00:00:00-04:00,-0.06422025714094681,0.2520657573951834,1
144,2022-08-16 00:00:00-04:00,-0.06442071981822395,0.36138441064749494,1
145,2022-08-17 00:00:00-04:00,-0.04901710805038273,0.37204603385490115,1
146,2022-08-18 00:00:00-04:00,-0.029291900850711983,0.351666091782087,1
147,2022-08-19 00:00:00-04:00,-0.05861273635374342,0.3034148782332285,1
148,2022-08-22 00:00:00-04:00,-0.04219180432693148,0.3705822147259369,1
149,2022-08-23 00:00:00-04:00,-0.0432108964971174,0.3113020898309827,1
150,2022-08-24 00:00:00-04:00,-0.04811327667649623,0.31234239347088194,1
151,2022-08-25 00:00:00-04:00,-0.059237026811102766,0.32400373112661324,1
152,2022-08-26 00:00:00-04:00,-0.022566582138847546,0.309402514366674,1
153,2022-08-29 00:00:00-04:00,-0.023853093779076073,0.34811151771724896,1
154,2022-08-30 00:00:00-04:00,0.004681386470298365,0.3311773357388169,1
155,2022-08-31 00:00:00-04:00,0.0014784151389710676,0.3328665163961722,1
156,2022-09-01 00:00:00-04:00,0.008292348383712511,0.2622008942135465,1
157,2022-09-02 00:00:00-04:00,0.027909083215572617,0.27473741973767724,1
158,2022-09-06 00:00:00-04:00,-0.023312392874934362,0.31677111801257907,1
159,2022-09-07 00:00:00-04:00,-0.040657791482349936,0.3152808943441236,1
160,2022-09-08 00:00:00-04:00,-0.050470554015737856,0.2936239037253665,1
161,2022-09-09 00:00:00-04:00,-0.07094443381830073,0.3618042501647458,1
162,2022-09-12 00:00:00-04:00,-0.070268819436065,0.3571928992343889,1
163,2022-09-13 00:00:00-04:00,-0.030483095216302547,0.3632431642618696,1
164,2022-09-14 00:00:00-04:00,-0.05447627590180015,0.2872617302413045,1
165,2022-09-15 00:00:00-04:00,-0.02691672013309032,0.38040928566479487,1
166,2022-09-16 00:00:00-04:00,-0.03949414894738257,0.3511369541067296,1
167,2022-09-19 00:00:00-04:00,-0.04754050912598473,0.33992800048918353,1
168,2022-09-20 00:00:00-04:00,-0.03598980674916763,0.3785577102241128,1
169,2022-09-21 00:00:00-04:00,0.007756004727813348,0.3831526775743465,1
170,2022-09-22 00:00:00-04:00,-0.027162040843572544,0.42688054220295507,1
171,2022-09-23 00:00:00-04:00,-0.03129434027257827,0.4038561250801219,1
172,2022-09-26 00:00:00-04:00,0.0047876659765673235,0.382306277152202,1
173,2022-09-27 00:00:00-04:00,0.042461612645837477,0.3681301949220642,1
174,2022-09-28 00:00:00-04:00,0.01379294721693558,0.3879227779880743,1
175,2022-09-29 00:00:00-04:00,0.04105938954855626,0.3665013289941804,1
176,2022-09-30 00:00:00-04:00,0.031678019890402975,0.4132516361537424,1
177,2022-10-03 00:00:00-04:00,-0.00790755150325917,0.39753231555532337,1
178,2022-10-04 00:00:00-04:00,-0.04388038938261374,0.3849328113430665,1
179,2022-10-05 00:00:00-04:00,-0.038154359771389146,0.29541903759255694,1
180,2022-10-06 00:00:00-04:00,-0.02326967581800865,0.400540833510374,1
181,2022-10-07 00:00:00-04:00,-0.021483663158943456,0.376311844154302,1
182,2022-10-10 00:00:00-04:00,0.02156141572047643,0.4010746770017066,1
183,2022-10-11 00:00:00-04:00,0.0369417681927271,0.3660170039969066,1
184,2022-10-12 00:00:00-04:00,0.02121770986020466,0.29858878525007987,1
185,2022-10-13 00:00:00-04:00,0.009186453247263415,0.39061255464784883,1
186,2022-10-14 00:00:00-04:00,0.04732805274801821,0.39357837285794217,1
187,2022-10-17 00:00:00-04:00,0.025507701897197865,0.39295067377444814,1
188,2022-10-18 00:00:00-04:00,0.03681653576656907,0.3920292409408989,1
189,2022-10-19 00:00:00-04:00,-0.04717452629532182,0.33939252614307647,1
190,2022-10-20 00:00:00-04:00,-0.07752326355078709,0.41496303779891297,1
191,2022-10-21 00:00:00-04:00,-0.04785903875938946,0.3507384893215904,1
192,2022-10-24 00:00:00-04:00,-0.0781311267800665,0.35665080576475006,1
193,2022-10-25 00:00:00-04:00,-0.13409264783081842,0.356034253290327,1
194,2022-10-26 00:00:00-04:00,-0.08385129139046676,0.362992756747453,1
195,2022-10-27 00:00:00-04:00,-0.09531551503678237,0.4047190209857042,1
196,2022-10-28 00:00:00-04:00,-0.10084119415646675,0.4345054411343391,1
197,2022-10-31 00:00:00-04:00,-0.06369693080321426,0.413113403216899,1
198,2022-11-01 00:00:00-04:00,-0.017353839143351424,0.41204321605203503,1
199,2022-11-02 00:00:00-04:00,0.004024420511179683,0.42875165638388135,1
200,2022-11-03 00:00:00-04:00,0.12597386947439304,0.378811026245794,1
201,2022-11-04 00:00:00-04:00,0.11353661044155405,0.43998107278561255,1
202,2022-11-07 00:00:00-05:00,0.08147798310031917,0.4001753440499333,1
203,2022-11-08 00:00:00-05:00,0.10731164019126949,0.4110703623324745,1
204,2022-11-09 00:00:00-05:00,0.13204310432592736,0.40701245833438743,1
205,2022-11-10 00:00:00-05:00,0.047051252686774125,0.41471288932056055,1
206,2022-11-11 00:00:00-05:00,0.010579771644988911,0.34954325975418893,1
207,2022-11-14 00:00:00-05:00,-0.0010448636060540473,0.39129556790705805,1
208,2022-11-15 00:00:00-05:00,-0.014120352292806171,0.2350051730277727,1
209,2022-11-16 00:00:00-05:00,-0.00394541486694977,0.3681024912328248,1
210,2022-11-17 00:00:00-05:00,-0.009150083588445157,0.2984946604693293,1
211,2022-11-18 00:00:00-05:00,-0.014163934147942592,0.3872541059653979,1
212,2022-11-21 00:00:00-05:00,-0.004288669894001895,0.4018800244955809,1
213,2022-11-22 00:00:00-05:00,0.040597601926563254,0.366478506876071,1
214,2022-11-23 00:00:00-05:00,0.025695684684379883,0.41139099685982655,1
215,2022-11-25 00:00:00-05:00,0.030576747451472874,0.4064600992946712,1
216,2022-11-28 00:00:00-05:00,0.03571039654515151,0.4057935250804533,1
217,2022-11-29 00:00:00-05:00,0.01880454110860974,0.41389099058942,1
218,2022-11-30 00:00:00-05:00,-0.059906821888205175,0.4131151917170907,1
219,2022-12-01 00:00:00-05:00,-0.07208637949271779,0.3920404970396098,1
220,2022-12-02 00:00:00-05:00,-0.07576661423472064,0.3973049032780177,1
221,2022-12-05 00:00:00-05:00,-0.06202250702262058,0.37178463920627486,1
222,2022-12-06 00:00:00-05:00,-0.013920468676596576,0.3843706739693216,1
223,2022-12-07 00:00:00-05:00,0.0013692201219950295,0.3151533977563425,1
224,2022-12-08 00:00:00-05:00,-0.030412903134080294,0.33404745380186873,1
225,2022-12-09 00:00:00-05:00,-0.02768506959973327,0.3273225335958957,1
226,2022-12-12 00:00:00-05:00,-0.05219153675417798,0.28689377783020825,1
227,2022-12-13 00:00:00-05:00,-0.06912060645323803,0.2984629336373319,1
228,2022-12-14 00:00:00-05:00,-0.057746911526943556,0.2951483134946556,1
229,2022-12-15 00:00:00-05:00,-0.03411846064101809,0.32320400833940804,1
230,2022-12-16 00:00:00-05:00,-0.011411433167453189,0.345508968833004,1
231,2022-12-19 00:00:00-05:00,-0.011872498839407775,0.32795900605044714,1
232,2022-12-20 00:00:00-05:00,-0.033700233031741966,0.3864235827982418,1
233,2022-12-21 00:00:00-05:00,-0.012614389923258584,0.3646509155788233,1
234,2022-12-22 00:00:00-05:00,0.005355661166723147,0.3333797000249644,1
